DepMap_ID,Chromosome,Start,End,Num_Probes,Segment_Mean,Status,Source
ACH-000255,8,130054478,145054409,1070,1.942629802838877,+,Broad WES
ACH-000255,9,214256,1057525,67,0.8092172617135013,-,Broad WES
ACH-000255,9,2028770,2192991,34,0.3709457200688322,-,Broad WES
ACH-000255,9,2635200,4286677,60,0.836756640328024,-,Broad WES
ACH-000255,9,4490427,6015859,140,0.443223106402476,-,Broad WES
ACH-000255,9,6241442,7799986,73,0.764330231812137,-,Broad WES
ACH-000255,9,8317621,8637096,37,0.3956413168994819,-,Broad WES
ACH-000255,9,12693744,13248051,46,1.15234842725426,0,Broad WES
ACH-000255,9,14120187,14869227,48,0.4268866644721792,-,Broad WES
ACH-000255,9,15171766,21441329,291,0.8051307526532367,-,Broad WES
ACH-000255,9,21480815,21862266,10,0.0158091871305037,-,Broad WES
ACH-000255,9,21930757,22029767,8,0.0003465761505291,-,Broad WES
ACH-000255,9,22446813,25678573,10,0.7343353722328096,-,Broad WES
ACH-000255,9,26842048,26861391,2,0.0123699201695441,-,Broad WES
ACH-000255,9,26884557,26978515,20,0.4294362846304151,-,Broad WES
ACH-000255,9,26980318,27018939,12,0.0003031568412236,-,Broad WES
ACH-000255,9,27028772,27047623,4,4.38150519463867e-06,-,Broad WES
ACH-000255,9,27047895,27192875,16,0.0195566625794575,-,Broad WES
ACH-000255,9,27197062,27207044,4,0.0002158702419869,-,Broad WES
ACH-000255,9,27208868,27297307,16,0.0239661337431175,-,Broad WES
ACH-000255,9,27330334,37592784,759,0.8840243416811951,0,Broad WES
ACH-000255,9,37692389,38414455,44,1.5115555507323886,+,Broad WES
ACH-000255,9,39073637,138122249,5216,0.8270187824646519,-,Broad WES
ACH-000255,X,2781813,3675018,57,0.4083052434886587,-,Broad WES
ACH-000255,X,3712835,3713505,1,5.447090922949888e-10,-,Broad WES
ACH-000255,X,5892564,7350513,19,0.3642422041920453,-,Broad WES
ACH-000255,X,7843402,7926371,5,0.8407582875994342,+,Broad WES
ACH-000255,X,8169779,8170445,1,0.0481214191525713,-,Broad WES
ACH-000255,X,8534066,11122062,84,0.4202046406423009,-,Broad WES
ACH-000255,X,11138610,14020786,112,0.7667493799840265,+,Broad WES
ACH-000255,X,14529805,15571998,87,0.3972122441392879,-,Broad WES
ACH-000255,X,15571999,15852776,35,0.8698345987255698,+,Broad WES
ACH-000255,X,16123701,18708078,135,0.4128944696059693,-,Broad WES
ACH-000255,X,18729928,20235066,169,0.7887368759858376,+,Broad WES
ACH-000255,X,21374645,23002205,68,0.4476341472695055,0,Broad WES
ACH-000255,X,23334623,28789677,127,0.7925297514827682,+,Broad WES
ACH-000255,X,29282685,34945021,108,0.4018427616112469,-,Broad WES
ACH-000255,X,35801944,36145061,25,1.1934325243608377,+,Broad WES
ACH-000255,X,37008158,38421334,75,0.4079601103717695,-,Broad WES
ACH-000255,X,38561294,41923240,139,0.8142840225971445,+,Broad WES
ACH-000255,X,43656089,53279911,553,0.4161654203436014,-,Broad WES
ACH-000255,X,53379850,66040250,310,0.7947119812013724,+,Broad WES
ACH-000255,X,66170318,66604758,20,0.3971233236189969,-,Broad WES
ACH-000255,X,67544894,73577711,351,0.8242483505771191,+,Broad WES
ACH-000255,X,73820409,74745902,19,0.4308543037602319,-,Broad WES
ACH-000255,X,75053117,77717495,74,0.8415313948392367,+,Broad WES
ACH-000255,X,77828967,85911590,174,0.4059733696011834,-,Broad WES
ACH-000255,X,85955900,86832407,13,0.8357028725857258,+,Broad WES
ACH-000255,X,87517641,87634163,8,0.0106357457132725,-,Broad WES
ACH-000255,X,87635310,87666786,3,2.482539158595481e-05,-,Broad WES
ACH-000255,X,87669076,91436978,4,0.0153740918183151,-,Broad WES
ACH-000255,X,91811002,91836296,2,1.887323287434514e-06,-,Broad WES
ACH-000255,X,91876528,92619192,4,0.0141918846601734,-,Broad WES
ACH-000255,X,93671531,95063476,3,0.4249600126925498,-,Broad WES
ACH-000255,X,96735505,96916826,6,0.0007301821390695,-,Broad WES
ACH-000255,X,96918256,97469995,17,0.0076364349907632,-,Broad WES
ACH-000255,X,100296024,110264851,539,0.4065452940504135,-,Broad WES
ACH-000255,X,110317346,111216810,26,0.7848925113870546,+,Broad WES
ACH-000255,X,111246324,114848455,58,0.3960778696921747,-,Broad WES
ACH-000255,X,114906336,115307056,16,1.1470259254651176,+,Broad WES
ACH-000255,X,115609998,133985701,650,0.409633326945762,-,Broad WES
ACH-000255,X,134169127,134566934,25,0.9261430812738388,+,Broad WES
ACH-000255,X,134771886,135294392,33,0.5004323640980949,0,Broad WES
ACH-000255,X,135346866,137570322,158,0.806524352260429,+,Broad WES
ACH-000255,X,138632597,139590179,21,0.4012677177108731,-,Broad WES
ACH-000255,X,139596296,139762358,23,0.8580555767226639,+,Broad WES
ACH-000255,X,139763063,148025252,80,0.4094922349655772,-,Broad WES
ACH-000255,X,148500845,152869368,175,1.14240167517885,+,Broad WES
ACH-000255,X,152916880,155545528,523,0.3941555516393965,-,Broad WES
ACH-000255,Y,2786736,2844509,3,0.00823630516567,-,Broad WES
ACH-000255,Y,2845393,2845995,1,5.833816262348712e-10,-,Broad WES
ACH-000255,Y,2854347,3580054,10,0.0017511871637331,-,Broad WES
ACH-000255,Y,5032444,5032980,1,6.260600090531288e-10,-,Broad WES
ACH-000255,Y,5056571,5738192,3,0.0074504743705137,-,Broad WES
ACH-000255,Y,6246016,6868596,2,2.247310657100726e-06,-,Broad WES
ACH-000255,Y,6868597,6869028,1,0.007285249010887,-,Broad WES
ACH-000255,Y,6869657,6870305,2,3.3344341281303445e-10,-,Broad WES
ACH-000255,Y,6872302,6872860,1,0.0208535960854434,-,Broad WES
ACH-000255,Y,7024832,7025394,1,5.073878415913523e-10,-,Broad WES
ACH-000255,Y,7042727,7074872,6,0.0055648672970523,-,Broad WES
ACH-000255,Y,7080479,7087684,4,5.84078770803888e-10,-,Broad WES
ACH-000255,Y,7303684,12720989,3,0.0093061941442033,-,Broad WES
ACH-000255,Y,12721855,12722439,1,5.866361388301012e-10,-,Broad WES
ACH-000255,Y,12724860,12725477,1,0.0074492970087806,-,Broad WES
ACH-000255,Y,12726322,12727045,1,5.907713851742755e-10,-,Broad WES
ACH-000255,Y,12735359,12738561,4,0.0186153041709183,-,Broad WES
ACH-000255,Y,12739272,12760869,3,0.0050936339481283,-,Broad WES
ACH-000255,Y,12773330,12774177,1,0.0143914722719928,-,Broad WES
ACH-000255,Y,12776396,12786427,5,1.8275498500669207e-08,-,Broad WES
ACH-000255,Y,12786428,12787052,1,0.0104304846201846,-,Broad WES
ACH-000255,Y,12790154,12793453,2,0.0044452892130248,-,Broad WES
ACH-000255,Y,12809926,12811070,2,0.0128980966898028,-,Broad WES
ACH-000255,Y,12811382,12812033,1,5.629922055846943e-10,-,Broad WES
ACH-000255,Y,12812577,12834113,4,0.0140474590022177,-,Broad WES
ACH-000255,Y,12839611,12840811,1,0.0040858812776005,-,Broad WES
ACH-000255,Y,12840812,12842717,2,3.3513318954449034e-06,-,Broad WES
ACH-000255,Y,12842811,12847579,4,0.0001459692396533,-,Broad WES
ACH-000255,Y,12856087,12905233,4,5.438368644013811e-10,-,Broad WES
ACH-000255,Y,12911586,12914105,3,0.0075757739558852,-,Broad WES
ACH-000255,Y,12914311,12915024,2,5.139692147757865e-10,-,Broad WES
ACH-000255,Y,12915025,12915828,2,0.0079403097331147,-,Broad WES
ACH-000255,Y,12915829,12916143,1,0.0180035098142173,-,Broad WES
ACH-000255,Y,12916144,12917231,3,8.50604660219691e-08,-,Broad WES
ACH-000255,Y,12917232,12917792,1,0.0095182693757074,-,Broad WES
ACH-000255,Y,12917793,12918374,1,4.2602879628118255e-10,-,Broad WES
ACH-000255,Y,13250764,13251439,1,0.0092140682526796,-,Broad WES
ACH-000255,Y,13260025,13298100,2,1.2144318807024328e-06,-,Broad WES
ACH-000255,Y,13298704,13299396,1,0.0274179401712074,-,Broad WES
ACH-000255,Y,13302624,13305792,2,5.192466304003848e-10,-,Broad WES
ACH-000255,Y,13305793,13306148,1,0.0057051716164206,-,Broad WES
ACH-000255,Y,13323462,13324012,1,0.0138349956446204,-,Broad WES
ACH-000255,Y,13324348,13324958,1,4.6270861138117584e-10,-,Broad WES
ACH-000255,Y,13325968,13326602,1,0.0163067038152315,-,Broad WES
ACH-000255,Y,13335310,13336587,1,0.0034278721088467,-,Broad WES
ACH-000255,Y,13354750,13394145,6,8.631862321572936e-09,-,Broad WES
ACH-000255,Y,13410740,13479415,3,2.458149183212024e-05,-,Broad WES
ACH-000255,Y,13479416,14830771,6,0.0095689344666459,-,Broad WES
ACH-000255,Y,14840160,19589847,3,0.0152422954971837,-,Broad WES
ACH-000255,Y,19603544,19706392,2,5.92992126283397e-10,-,Broad WES
ACH-000255,Y,19706393,19710061,5,0.0146270738800007,-,Broad WES
ACH-000255,Y,19715099,19715556,1,6.710814826116431e-10,-,Broad WES
ACH-000255,Y,19715557,19716141,2,0.0048926947747103,-,Broad WES
ACH-000255,Y,19716142,19716967,2,0.0095578974246303,-,Broad WES
ACH-000255,Y,19720619,19721081,1,6.142385028536814e-10,-,Broad WES
ACH-000255,Y,19721082,19741611,7,7.081129371019197e-05,-,Broad WES
ACH-000255,Y,20582337,20582945,1,6.429073965765512e-10,-,Broad WES
ACH-000255,Y,20584221,20756418,3,0.0154952087378342,-,Broad WES
ACH-000255,Y,20756525,20760300,2,5.546120449510231e-10,-,Broad WES
ACH-000255,Y,20761031,20779918,3,0.0091075327933206,-,Broad WES
ACH-000255,Y,20780678,20781284,1,0.0348866529204787,-,Broad WES
ACH-000025,1,728856,4774751,735,1.239034191837742,+,Broad WES
ACH-000025,1,4787257,5978663,29,0.7780873338685947,-,Broad WES
ACH-000025,1,5985905,13282184,1001,1.22027135549665,+,Broad WES
ACH-000025,1,13318157,13344822,5,1.6342644738368333e-05,-,Broad WES
ACH-000025,1,13368816,43210091,3709,1.229069075854104,+,Broad WES
ACH-000025,1,43215005,43254441,11,0.6092731209111452,-,Broad WES
ACH-000025,1,43272472,149056148,5470,1.255383367518302,+,Broad WES
ACH-000025,1,149059505,149060058,1,0.0195459700992242,-,Broad WES
ACH-000025,1,149061848,221739996,6557,1.066027015745719,0,Broad WES
ACH-000025,1,222522350,226363412,419,1.923958926280672,+,Broad WES
ACH-000025,1,226363692,228288010,185,1.395488272272255,+,Broad WES
ACH-000025,1,228288011,228306769,14,2.745127199171548,+,Broad WES
ACH-000025,1,228306770,228377821,60,0.995088675764245,0,Broad WES
ACH-000025,1,228377822,228650874,23,1.7303885210758738,+,Broad WES
ACH-000025,1,228735492,229340675,15,0.6684919071114842,-,Broad WES
ACH-000025,1,229341848,233015027,264,1.4134442690436022,+,Broad WES
ACH-000025,1,233016671,236049241,228,0.5923899211046617,-,Broad WES
ACH-000025,1,236064311,237883098,250,0.4757231046139673,-,Broad WES
ACH-000025,1,237884518,248918615,460,0.5765917101539565,-,Broad WES
ACH-000025,10,46806,46297652,2148,1.0670671743386664,0,Broad WES
ACH-000025,10,46297653,46892924,26,0.5753193902664963,-,Broad WES
ACH-000025,10,46932238,50098054,261,1.1337778583314693,+,Broad WES
ACH-000025,10,50099727,50104395,2,0.0873187930941114,-,Broad WES
ACH-000025,10,50106083,63186635,340,1.1302093269026314,+,Broad WES
ACH-000025,10,63188917,63200929,8,0.4777547095492314,-,Broad WES
ACH-000025,10,63206344,133625763,5228,1.034907625212779,0,Broad WES
ACH-000025,11,129958,1093290,404,1.1038575438679938,0,Broad WES
ACH-000025,11,1093892,1102173,8,0.4331317993128921,-,Broad WES
ACH-000025,11,1102174,4947352,497,1.058679573203869,0,Broad WES
ACH-000025,11,4954521,4955965,1,0.0475470287823892,-,Broad WES
ACH-000025,11,4987961,89876267,7078,1.1581282300721167,+,Broad WES
ACH-000025,11,90040801,90087381,5,0.1431904320100937,-,Broad WES
ACH-000025,11,90134508,134986999,3052,1.1725382610223425,+,Broad WES
ACH-000025,12,12499,67686,8,3.138403827511183,+,Broad WES
ACH-000025,12,98896,31104283,2650,1.0321330804828452,0,Broad WES
ACH-000025,12,31116108,31298529,28,1.7372989130112595,+,Broad WES
ACH-000025,12,31323694,133234606,8693,0.8857491002761108,-,Broad WES
ACH-000025,13,19173612,29429148,626,0.8678791078340293,-,Broad WES
ACH-000025,13,29439732,114326533,2910,1.2954883124797405,+,Broad WES
ACH-000025,14,18600866,21966315,404,1.1206128957717911,+,Broad WES
ACH-000025,14,21978429,22514248,97,1.4928715105631958,+,Broad WES
ACH-000025,14,22515373,100952182,5167,1.0996961827894798,0,Broad WES
ACH-000025,14,100953100,100993559,28,1.599462313387488,+,Broad WES
ACH-000025,14,101021817,101046788,20,0.623376640648949,-,Broad WES
ACH-000025,14,101047072,101060924,12,1.445239909842668,+,Broad WES
ACH-000025,14,101061801,101066241,6,0.3611249489605957,-,Broad WES
ACH-000025,14,101066475,105496336,669,1.1023642447392688,0,Broad WES
ACH-000025,14,105497106,106324938,99,1.587501549450093,+,Broad WES
ACH-000025,14,106334831,106349970,4,7.310397017658788e-08,-,Broad WES
ACH-000025,14,106359542,106875267,42,1.163350641430118,+,Broad WES
ACH-000025,15,19964407,20535055,9,9.68202395856741e-07,-,Broad WES
ACH-000025,15,20572515,82283314,5630,0.8490185615764583,-,Broad WES
ACH-000025,15,82342526,82432724,8,2.285392564579262,+,Broad WES
ACH-000025,15,82432725,101975415,1219,0.8264554738356642,-,Broad WES
ACH-000025,16,14131,17853,4,3.799909344005621,+,Broad WES
ACH-000025,16,47179,14895302,2020,0.8327734619390393,-,Broad WES
ACH-000025,16,14895303,15032158,21,0.2591979117164364,-,Broad WES
ACH-000025,16,15032610,69986759,4152,0.8196102887234358,-,Broad WES
ACH-000025,16,69989706,69990280,1,0.0147308450025176,-,Broad WES
ACH-000025,16,69995819,90167596,1723,0.8281436816985487,-,Broad WES
ACH-000025,17,155966,7614782,1599,1.087934725814974,0,Broad WES
ACH-000025,17,7626196,7656147,22,2.023871930536816,+,Broad WES
ACH-000025,17,7669358,20418209,1710,1.052952969980664,0,Broad WES
ACH-000025,17,20460101,20460695,1,1.218890777004568e-09,-,Broad WES
ACH-000025,17,20579494,83094827,7748,1.0096680121860768,0,Broad WES
ACH-000025,18,47140,8625250,439,0.5343678068707677,-,Broad WES
ACH-000025,18,8632938,14810430,407,1.1739687453575365,+,Broad WES
ACH-000025,18,14814371,21540950,75,0.6519286575994475,-,Broad WES
ACH-000025,18,21560608,22418061,49,1.4480535949198825,+,Broad WES
ACH-000025,18,22936601,80247600,2095,0.5555135472472782,-,Broad WES
ACH-000025,19,281883,13209160,3244,0.9610550651872846,0,Broad WES
ACH-000025,19,13210367,13758098,47,0.6105600078002728,-,Broad WES
ACH-000025,19,13758617,29213370,1630,1.0162180538509822,0,Broad WES
ACH-000025,19,29526334,38600405,1189,0.9113644494177108,0,Broad WES
ACH-000025,19,38601190,42411094,960,0.993057389735116,0,Broad WES
ACH-000025,19,42423170,43259387,81,1.2497001675963126,+,Broad WES
ACH-000025,19,43261609,54241352,2381,0.973898279165368,0,Broad WES
ACH-000025,19,54241674,54242109,2,1.9808255848264887e-09,-,Broad WES
ACH-000025,19,54250535,54747637,153,0.9932680425629064,0,Broad WES
ACH-000025,19,54751398,54752771,3,0.075656245839503,-,Broad WES
ACH-000025,19,54754795,54875617,47,1.4863068573034126,+,Broad WES
ACH-000025,19,54884984,58572882,693,0.9619187868588868,0,Broad WES
ACH-000025,2,41357,88738328,5228,1.0046395664859955,0,Broad WES
ACH-000025,2,88749730,89937950,39,1.505372998967624,+,Broad WES
ACH-000025,2,89947775,164953019,3567,0.9786412505690318,0,Broad WES
ACH-000025,2,164954381,169504404,370,0.816485403650317,-,Broad WES
ACH-000025,2,169504405,178554334,701,0.9408893663438668,0,Broad WES
ACH-000025,2,178554335,178599104,42,1.378455792100994,+,Broad WES
ACH-000025,2,178599500,178605963,10,0.5806790943182608,-,Broad WES
ACH-000025,2,178606771,178680581,102,1.3407971615623966,+,Broad WES
ACH-000025,2,178680829,178834690,139,0.6950376329154326,-,Broad WES
ACH-000025,2,178836615,242004734,4691,0.9642913420913788,0,Broad WES
ACH-000025,20,87459,1572289,149,1.194876904263289,+,Broad WES
ACH-000025,20,1578087,1578946,1,0.0005364874340102,-,Broad WES
ACH-000025,20,1629973,64273852,4583,1.1292179757506098,+,Broad WES
ACH-000025,21,9068165,10415174,4,0.3599823305868505,-,Broad WES
ACH-000025,21,10453883,10650084,26,1.509897902996097,+,Broad WES
ACH-000025,21,13371245,46664624,1938,0.918132324446979,0,Broad WES
ACH-000025,22,15689827,20987797,552,0.924559453648466,0,Broad WES
ACH-000025,22,20987798,20989934,3,1.250801335020758e-07,-,Broad WES
ACH-000025,22,20990135,21002874,20,1.9455510739974564e-09,-,Broad WES
ACH-000025,22,21002875,21003285,1,0.0014465440780097,-,Broad WES
ACH-000025,22,21015692,23971875,318,0.9589004818292848,0,Broad WES
ACH-000025,22,24035838,50799394,3168,0.8127919394933562,-,Broad WES
ACH-000025,3,197398,4846475,181,0.9053879432898748,0,Broad WES
ACH-000025,3,4885473,198170102,11670,1.169537401955676,+,Broad WES
ACH-000025,4,85481,68816987,2901,0.6832327330900653,-,Broad WES
ACH-000025,4,68817779,69494093,41,1.10113549208934,0,Broad WES
ACH-000025,4,69494890,190082636,4831,0.6804263893347432,-,Broad WES
ACH-000025,5,140057,173956389,7887,1.1108676941336273,0,Broad WES
ACH-000025,5,173989014,174108008,9,4.952430928442133e-09,-,Broad WES
ACH-000025,5,174204950,181261065,777,1.1518477216575538,+,Broad WES
ACH-000025,6,203183,31979805,2108,1.1257691351850871,+,Broad WES
ACH-000025,6,31994442,32007570,12,2.538869075589419,+,Broad WES
ACH-000025,6,32007571,32584628,200,1.0649111017410486,0,Broad WES
ACH-000025,6,32637208,32665319,10,6.666626953304452,+,Broad WES
ACH-000025,6,32741193,37507954,893,1.1336144081298534,+,Broad WES
ACH-000025,6,37534026,37534595,1,0.0049946351130573,-,Broad WES
ACH-000025,6,37534683,149864272,5464,1.1001437153468787,0,Broad WES
ACH-000025,6,149884238,152757393,283,0.9319077151324888,0,Broad WES
ACH-000025,6,152970912,170583999,919,1.0724147742275043,0,Broad WES
ACH-000025,7,192950,159145023,9198,0.9250934406569754,0,Broad WES
ACH-000025,8,240645,7296647,222,0.4834591838152693,-,Broad WES
ACH-000025,8,7296813,42288980,2025,0.5764638322027666,-,Broad WES
ACH-000025,8,42289905,43342580,145,0.8211427776079863,-,Broad WES
ACH-000025,8,43356508,145054409,4367,1.4715800263905492,+,Broad WES
ACH-000025,9,14557,21859677,890,1.0429456658534892,0,Broad WES
ACH-000025,9,21861725,22029767,11,9.843933752935802e-10,-,Broad WES
ACH-000025,9,22446815,64010196,1032,1.073470838481446,0,Broad WES
ACH-000025,9,64407592,64428143,3,3.6058665378442183,+,Broad WES
ACH-000025,9,65676877,138219684,5841,0.9853382721434096,0,Broad WES
ACH-000025,X,2781815,53654359,1883,0.2563850420175686,-,Broad WES
ACH-000025,X,53939929,55009595,110,2.63488500626756,+,Broad WES
ACH-000025,X,55013235,55028059,10,1.180598161298281,+,Broad WES
ACH-000025,X,55075791,57447291,35,0.2500273808129404,-,Broad WES
ACH-000025,X,57448273,155514517,2730,0.7041462449007085,+,Broad WES
ACH-000025,Y,2786738,5501505,19,5.230145017106137e-10,-,Broad WES
ACH-000025,Y,5737022,6247498,2,5.210037166543955e-07,-,Broad WES
ACH-000025,Y,6867786,9547334,24,5.391523318173092e-10,-,Broad WES
ACH-000025,Y,11340329,11369291,6,0.0121943866001749,-,Broad WES
ACH-000025,Y,12354479,22315015,148,5.357095254612765e-10,-,Broad WES
ACH-001322,1,728856,11858586,1571,1.0321438118406538,0,Broad WES
ACH-001322,1,11858587,12115981,59,1.4450255482522527,+,Broad WES
ACH-001322,1,12123033,16537105,475,1.0405418567709346,0,Broad WES
ACH-001322,1,16574237,16590251,12,2.2094281257890915,+,Broad WES
ACH-001322,1,16696182,90982605,6490,1.0294637286252728,0,Broad WES
ACH-001322,1,91261988,93847161,264,1.593990465685458,+,Broad WES
ACH-001322,1,93869601,211946957,8172,1.0235084406496535,0,Broad WES
ACH-001322,1,211952318,248918615,2393,1.1754832650620546,+,Broad WES
ACH-001322,10,46806,133625763,8013,1.0172032664921946,0,Broad WES
ACH-001322,11,129958,64760150,5273,1.009313950920908,0,Broad WES
ACH-001322,11,64765138,64805417,39,1.8369801027722288,+,Broad WES
ACH-001322,11,64805418,65853120,449,1.0282021970945727,0,Broad WES
ACH-001322,11,65853121,66101124,129,1.4618142475899067,+,Broad WES
ACH-001322,11,66120772,89876267,2098,1.0191419432196034,0,Broad WES
ACH-001322,11,90040801,90087381,5,0.1703640692289123,-,Broad WES
ACH-001322,11,90134508,134986999,3052,1.0094195965205484,0,Broad WES
ACH-001322,12,12499,133234606,11379,1.002738207688511,0,Broad WES
ACH-001322,13,19173612,80337957,2420,0.5206879771713626,-,Broad WES
ACH-001322,13,83879166,111340184,807,1.031879852824187,0,Broad WES
ACH-001322,13,111342505,114326533,309,0.6854835736478,-,Broad WES
ACH-001322,14,18600866,19936854,15,0.5738298807911628,-,Broad WES
ACH-001322,14,19975268,22133284,418,1.0518675109927025,0,Broad WES
ACH-001322,14,22147842,34875782,1142,0.5276971145489765,-,Broad WES
ACH-001322,14,34996459,35826910,97,1.1193506122762094,+,Broad WES
ACH-001322,14,35831159,105722187,4752,0.5171755582457417,-,Broad WES
ACH-001322,14,105737512,105904604,38,0.908008054414989,0,Broad WES
ACH-001322,14,105909657,105921508,5,6.199821843159069e-08,-,Broad WES
ACH-001322,14,105921949,106349970,39,0.9300253848934086,0,Broad WES
ACH-001322,14,106359542,106627930,26,0.4642507030315444,-,Broad WES
ACH-001322,14,106638870,106639806,1,0.0428293620960874,-,Broad WES
ACH-001322,14,106657474,106875267,15,0.484211752126978,-,Broad WES
ACH-001322,15,19964407,101975415,6866,1.0342744048773127,0,Broad WES
ACH-001322,16,14131,47809,5,0.2491751323747066,-,Broad WES
ACH-001322,16,51307,35448135,4126,0.99596434458139,0,Broad WES
ACH-001322,16,46474039,70120969,2069,1.473012833717162,+,Broad WES
ACH-001322,16,70128534,70157422,16,0.7324153841945225,-,Broad WES
ACH-001322,16,70185780,84237737,987,1.456042029127511,+,Broad WES
ACH-001322,16,84294721,90167596,718,1.1225183273251045,+,Broad WES
ACH-001322,17,155966,4071176,663,0.9792180115190138,0,Broad WES
ACH-001322,17,4072357,4210199,49,1.6269049886582665,+,Broad WES
ACH-001322,17,4216643,83094827,10368,1.006522902620474,0,Broad WES
ACH-001322,18,47140,80247600,3065,0.9997297091347412,0,Broad WES
ACH-001322,19,281883,965332,176,1.0062027237093012,0,Broad WES
ACH-001322,19,966321,1032948,30,1.5124977539547924,+,Broad WES
ACH-001322,19,1036332,2935067,531,0.9809231373089758,0,Broad WES
ACH-001322,19,2936273,3662253,157,1.425688697209749,+,Broad WES
ACH-001322,19,3664571,54241352,8638,1.00894952350245,0,Broad WES
ACH-001322,19,54241674,54242109,2,0.1365289687382105,-,Broad WES
ACH-001322,19,54250535,58572882,896,1.0265273030327804,0,Broad WES
ACH-001322,2,41357,1980027,106,1.514302049005683,+,Broad WES
ACH-001322,2,3189083,15539608,507,0.8761610586468485,-,Broad WES
ACH-001322,2,15551242,86146447,4475,1.0087376425464134,0,Broad WES
ACH-001322,2,86147452,86213899,18,1.488866087500506,+,Broad WES
ACH-001322,2,86216789,88750330,123,0.9936791507402604,0,Broad WES
ACH-001322,2,88857111,89937950,38,1.5059261264385315,+,Broad WES
ACH-001322,2,89947775,178554334,4638,0.9978127435956432,0,Broad WES
ACH-001322,2,178554335,178681273,155,1.400188439170046,+,Broad WES
ACH-001322,2,178681274,178834690,138,0.812431453415244,-,Broad WES
ACH-001322,2,178836615,242004734,4691,0.9989095812768224,0,Broad WES
ACH-001322,20,87459,10458483,818,0.8781906016422982,-,Broad WES
ACH-001322,20,10555980,63619649,3732,1.0096491164524233,0,Broad WES
ACH-001322,20,63641087,63747553,63,1.417207494625052,+,Broad WES
ACH-001322,20,63752435,64273852,120,0.9727641728162044,0,Broad WES
ACH-001322,21,9068165,10650084,30,0.2648306488478864,-,Broad WES
ACH-001322,21,13371245,31688716,408,0.9945901165760646,0,Broad WES
ACH-001322,21,31690546,46561033,1514,1.5032396235073149,+,Broad WES
ACH-001322,21,46561428,46664624,16,2.3231607754493377,+,Broad WES
ACH-001322,22,15689827,19766196,303,1.0013921144843927,0,Broad WES
ACH-001322,22,19766197,19991046,53,1.4685730192384507,+,Broad WES
ACH-001322,22,20036548,50288916,3498,1.0036693051799186,0,Broad WES
ACH-001322,22,50289331,50799394,208,1.4348729500462096,+,Broad WES
ACH-001322,3,197398,198170102,11851,1.0129043887384677,0,Broad WES
ACH-001322,4,85481,5127378,653,1.302160246114047,+,Broad WES
ACH-001322,4,5139654,190082636,7120,1.0402894503602649,0,Broad WES
ACH-001322,5,140057,181261065,8673,1.0305089251570654,0,Broad WES
ACH-001322,6,203183,31660199,1841,1.010167827711665,0,Broad WES
ACH-001322,6,31662015,31939572,198,1.6682621371903876,+,Broad WES
ACH-001322,6,31942666,32584628,281,1.043395415833883,0,Broad WES
ACH-001322,6,32637208,32665319,10,3.5772352561514182,+,Broad WES
ACH-001322,6,32741193,56640857,2553,1.024464505264684,0,Broad WES
ACH-001322,6,56641696,57125111,35,0.572756566957328,-,Broad WES
ACH-001322,6,57128478,88801884,1076,1.0321388038597914,0,Broad WES
ACH-001322,6,88844106,89855167,183,1.274428115492355,+,Broad WES
ACH-001322,6,89855220,170583999,3713,1.0185981485197806,0,Broad WES
ACH-001322,7,192950,73540304,3244,1.0245568230328015,0,Broad WES
ACH-001322,7,73543297,73866125,65,1.4696045517774825,+,Broad WES
ACH-001322,7,74027937,96297203,1281,1.0151254304294646,0,Broad WES
ACH-001322,7,96321691,100158545,461,1.52748477473955,+,Broad WES
ACH-001322,7,100159677,106879917,848,2.007088177385308,+,Broad WES
ACH-001322,7,106881866,113451651,350,1.63203839697311,+,Broad WES
ACH-001322,7,113877472,152676331,2647,1.0186645182948144,0,Broad WES
ACH-001322,7,152800280,159145023,302,1.5820508813559555,+,Broad WES
ACH-001322,8,240645,7451451,231,0.9940222153666842,0,Broad WES
ACH-001322,8,7860097,7860533,1,0.0122145963622242,-,Broad WES
ACH-001322,8,8240451,125151529,5253,1.0153843997862204,0,Broad WES
ACH-001322,8,125155751,133060530,245,1.529097075680851,+,Broad WES
ACH-001322,8,133094793,145054409,1029,1.003500962186494,0,Broad WES
ACH-001322,9,14557,27950923,1012,0.5167871131997166,-,Broad WES
ACH-001322,9,28863377,128792826,4881,1.0158370510168095,0,Broad WES
ACH-001322,9,128796804,129131891,146,0.5239376345759594,-,Broad WES
ACH-001322,9,129134544,136908483,1295,0.9772929571277158,0,Broad WES
ACH-001322,9,136909669,137035306,93,0.6483469704581607,-,Broad WES
ACH-001322,9,137039919,138219684,350,0.9704824305630112,0,Broad WES
ACH-001322,X,2781815,155514517,4768,0.9383642789928498,+,Broad WES
ACH-001322,Y,2786738,5501505,19,1.2187860175392032e-09,-,Broad WES
ACH-001322,Y,5737022,5738192,1,0.0014016685951227,-,Broad WES
ACH-001322,Y,6247105,9547334,25,5.567701818452626e-10,-,Broad WES
ACH-001322,Y,11340329,11369291,6,0.014435631187778,-,Broad WES
ACH-001322,Y,12354479,12787052,25,5.37952931499659e-10,-,Broad WES
ACH-001322,Y,12790156,12790784,1,0.0020626160384856,-,Broad WES
ACH-001322,Y,12791248,12847579,17,5.384423733091034e-10,-,Broad WES
ACH-001322,Y,12856089,12856565,1,0.0015943300114484,-,Broad WES
